datetime,co2_corrected_avg,temp,node_id,co2_ref
2022-09-01 04:00:00-07:00,511.6160190484962,20.315712833333333,250,462.28729262989947
2022-09-01 05:00:00-07:00,504.89181785143603,20.451469,250,460.277252411753
2022-09-01 06:00:00-07:00,520.4910492352413,19.518393166666666,250,465.8388219900618
2022-09-01 07:00:00-07:00,522.1671820337028,19.406088,250,470.75135962378374
2022-09-01 08:00:00-07:00,486.34184837462766,23.132333,250,463.63627009908
2022-09-01 09:00:00-07:00,479.7195098692636,25.05526866666667,250,456.9148755605754
2022-09-01 10:00:00-07:00,478.68884187921293,32.74497916666667,250,445.6212555257016
2022-09-01 11:00:00-07:00,477.2586296191439,33.2226925,250,439.8284476268567
2022-09-01 12:00:00-07:00,475.8573266450816,32.73424,250,439.1689617622808
2022-09-01 13:00:00-07:00,473.9306397334337,32.682313728813554,250,437.6163784892221
2022-09-01 14:00:00-07:00,473.8063530279466,33.91677416666667,250,437.96992418733765
2022-09-01 15:00:00-07:00,473.9425872145712,33.178965000000005,250,438.07817484349283
2022-09-01 16:00:00-07:00,472.3822057614639,32.48012716666667,250,437.7137667329063
2022-09-01 17:00:00-07:00,471.52670747560745,31.96230633333333,250,437.5941566416941
2022-09-01 18:00:00-07:00,472.1691323519522,31.92031833333333,250,436.56206331710365
2022-09-01 19:00:00-07:00,472.313466239216,30.19708833333333,250,434.81352428144
2022-09-01 20:00:00-07:00,472.9043404554108,26.19092683333333,250,436.48486381289337
2022-09-01 21:00:00-07:00,475.861524257273,24.16759383333333,250,441.9748098386877
2022-09-01 22:00:00-07:00,477.05020782869485,23.167711,250,447.9541679060386
2022-09-01 23:00:00-07:00,478.4672386392464,22.373619,250,449.0313027015116
2022-09-02 00:00:00-07:00,483.8379653875444,21.51532283333333,250,449.98000133865634
2022-09-02 01:00:00-07:00,481.9243783418385,20.367193833333328,250,453.9486233256002
2022-09-02 02:00:00-07:00,477.18895040042463,19.3117265,250,450.7867178900797
2022-09-02 03:00:00-07:00,472.79830962684235,18.579835833333334,250,445.878014569396
2022-09-02 04:00:00-07:00,484.3940475961657,17.259314333333332,250,449.819003907975
2022-09-02 05:00:00-07:00,494.3169933488318,16.126998999999998,250,454.1838854810196
2022-09-02 06:00:00-07:00,501.1456329068872,15.816830333333336,250,455.29554688331297
2022-09-02 07:00:00-07:00,497.8016477080593,15.510524166666665,250,464.2564356500146
2022-09-02 08:00:00-07:00,482.8247280309225,16.724668666666666,250,455.99307373775724
2022-09-02 09:00:00-07:00,470.9089187874365,19.208358333333333,250,446.54492790551126
2022-09-02 10:00:00-07:00,471.061593211726,28.962486166666668,250,437.7244812809021
2022-09-02 11:00:00-07:00,472.8938102405708,31.82325866666667,250,436.82703263126035
2022-09-02 12:00:00-07:00,471.2570689530358,31.020511,250,438.464536737652
2022-09-02 13:00:00-07:00,469.4730704590833,33.61731083333333,250,436.30066911030787
2022-09-02 14:00:00-07:00,469.8204776101974,37.10949133333333,250,435.4492679274358
2022-09-02 15:00:00-07:00,469.601823020288,35.43831466666667,250,435.80293811921763
2022-09-02 16:00:00-07:00,470.3528907895751,35.65845616666667,250,436.40168543964126
2022-09-02 17:00:00-07:00,470.0090055948868,36.497184166666656,250,436.1371713568424
2022-09-02 18:00:00-07:00,469.4600901524941,37.42692666666667,250,436.10721123178047
2022-09-02 19:00:00-07:00,473.6624396197578,34.74891916666667,250,436.0577716365892
2022-09-02 20:00:00-07:00,478.38181459715963,26.34326683333333,250,439.3181890856962
2022-09-02 21:00:00-07:00,482.0867125306348,22.26802583333333,250,442.8108796749093
2022-09-02 22:00:00-07:00,481.5765368340021,20.634310666666668,250,453.0952051840325
2022-09-02 23:00:00-07:00,491.50739633256967,19.35587733333333,250,452.7858125851102
2022-09-03 00:00:00-07:00,497.6169241323145,18.60870283333333,250,446.25646783630583
2022-09-03 01:00:00-07:00,512.1332840500709,18.15153,250,459.41299378012667
2022-09-03 02:00:00-07:00,517.617381954925,17.820439333333333,250,467.2701506214098
2022-09-03 03:00:00-07:00,526.8871487179463,17.461775166666666,250,485.96439529005653
2022-09-03 04:00:00-07:00,531.58784053406,17.131464833333332,250,494.2256850266772
2022-09-03 05:00:00-07:00,550.3346868158986,16.811588166666667,250,505.7410254772669
2022-09-03 06:00:00-07:00,562.4842500439744,16.3662275,250,510.95087257164363
2022-09-03 07:00:00-07:00,557.4844341082445,16.436509333333333,250,510.5412885019392
2022-09-03 08:00:00-07:00,549.7501902661411,17.771770833333335,250,500.7273771636142
2022-09-03 09:00:00-07:00,501.93791031445954,21.337472,250,485.2440374942977
2022-09-03 10:00:00-07:00,492.60142118864763,30.698016,250,459.11661741660635
2022-09-03 11:00:00-07:00,487.85034487098136,34.988881166666665,250,453.2947330465594
2022-09-03 12:00:00-07:00,485.1423150205085,35.96600883333333,250,450.0753333227858
2022-09-03 13:00:00-07:00,483.5091286080851,37.124411525423724,250,444.6422827441373
2022-09-03 14:00:00-07:00,477.66714559014235,37.77595183333333,250,441.152635454548
2022-09-03 15:00:00-07:00,474.8844155591205,36.87706533333333,250,439.1708755126177
2022-09-03 16:00:00-07:00,473.84605764998514,36.49402633333333,250,436.18018275228735
2022-09-03 17:00:00-07:00,474.2728646426609,36.8447915,250,437.0110991549376
2022-09-03 18:00:00-07:00,476.55350877457914,33.778070666666665,250,439.33452748143236
2022-09-03 19:00:00-07:00,479.26191730642824,31.90969333333333,250,440.81504979922204
2022-09-03 20:00:00-07:00,479.44536537559304,25.9735635,250,442.7961008450888
2022-09-03 21:00:00-07:00,476.3602049244372,22.57202216666667,250,446.90054948012346
2022-09-03 22:00:00-07:00,478.42948859708497,21.7021095,250,446.87567547753855
2022-09-03 23:00:00-07:00,484.24690403389434,21.114584166666667,250,451.0499015041847
2022-09-04 00:00:00-07:00,488.9505889893013,20.866737166666667,250,453.71344855716325
2022-09-04 01:00:00-07:00,499.1027329920717,20.702032666666668,250,456.31629218645463
2022-09-04 02:00:00-07:00,501.9447115659335,20.877970166666667,250,454.20855134109115
2022-09-04 03:00:00-07:00,491.9169886747648,21.0488985,250,455.60822069882136
2022-09-04 04:00:00-07:00,504.46570819652345,20.645044,250,457.5478610635757
2022-09-04 05:00:00-07:00,516.7292411911251,19.9730665,250,459.54111163993815
2022-09-04 06:00:00-07:00,511.49091770095663,19.951496166666672,250,463.8498004669737
2022-09-04 07:00:00-07:00,527.1155628629618,20.17751533333333,250,471.84631701557817
2022-09-04 08:00:00-07:00,502.41633696333605,22.072728666666666,250,472.0397016592381
2022-09-04 09:00:00-07:00,478.9682452067338,24.6342775,250,452.7190330868474
2022-09-04 10:00:00-07:00,480.6955931770723,32.3824595,250,442.7658434289918
2022-09-04 11:00:00-07:00,479.739653942789,38.215338,250,439.9527547413442
2022-09-04 12:00:00-07:00,477.1507636868373,37.47721883333333,250,440.5897351842357
2022-09-04 13:00:00-07:00,474.4742866655434,40.87828745762712,250,439.862103668592
2022-09-04 14:00:00-07:00,471.7763354473928,41.20548866666667,250,435.1889090148178
2022-09-04 15:00:00-07:00,468.5248312183202,40.643351,250,434.03051776641007
2022-09-04 16:00:00-07:00,468.61210521271965,40.389706833333335,250,434.0099646703095
2022-09-04 17:00:00-07:00,471.2162123743357,39.31723566666667,250,434.2120034643885
2022-09-04 18:00:00-07:00,476.0411100031569,32.493125666666664,250,434.9789200984914
2022-09-04 19:00:00-07:00,477.00427382366166,29.25377816666667,250,436.20729144823264
2022-09-04 20:00:00-07:00,478.65248099969085,27.36493433333333,250,439.1092258616542
2022-09-04 21:00:00-07:00,479.96698955442497,26.924249166666666,250,443.32767648558786
2022-09-04 22:00:00-07:00,482.9693977537937,26.723538666666666,250,444.3719987175758
2022-09-04 23:00:00-07:00,485.7166183259688,26.52343983333333,250,447.7491801041034
2022-09-05 00:00:00-07:00,488.9788189753646,26.333337666666665,250,448.90299420959917
2022-09-05 01:00:00-07:00,486.5485171914946,26.232772833333332,250,448.0858522910332
2022-09-05 02:00:00-07:00,489.65658030580704,25.839672666666665,250,449.0461926637837
2022-09-05 03:00:00-07:00,491.7872395512668,25.7722325,250,453.12890995514215
2022-09-05 04:00:00-07:00,495.6393589323923,25.80867683333333,250,453.66129546629327
2022-09-05 05:00:00-07:00,499.7449719306881,26.121587,250,452.62172795651946
2022-09-05 06:00:00-07:00,493.67976548710783,26.25252583333333,250,450.89784531281447
2022-09-05 07:00:00-07:00,499.53445199577726,26.36015266666667,250,448.17781618513817
2022-09-05 08:00:00-07:00,498.7180704889557,26.908210666666665,250,443.40427039251364
2022-09-05 09:00:00-07:00,488.1460598958087,27.86508333333333,250,446.3361645672949
2022-09-05 10:00:00-07:00,475.5231196117428,31.80221283333333,250,438.0975705490225
2022-09-05 11:00:00-07:00,476.522977967005,31.38976933333333,250,437.970793801304
2022-09-05 12:00:00-07:00,476.0180555068174,29.57770633333333,250,439.2840456130192
2022-09-05 13:00:00-07:00,476.3277160548045,30.02540559322033,250,441.0150338877684
2022-09-05 14:00:00-07:00,479.7162357072354,26.398742,250,444.3336644801841
2022-09-05 15:00:00-07:00,484.5889682982576,24.609804500000006,250,443.3172172613452
2022-09-05 16:00:00-07:00,479.03261064507063,24.25231166666667,250,446.75228187988785
2022-09-05 17:00:00-07:00,478.4905073309943,23.6544235,250,447.4837403333734
2022-09-05 18:00:00-07:00,477.94157186665467,22.94621016666667,250,451.4027737168949
2022-09-05 19:00:00-07:00,479.8220766467557,22.69098033333333,250,446.811813878787
2022-09-05 20:00:00-07:00,481.2252793632058,22.50903883333333,250,449.32925181087137
2022-09-05 21:00:00-07:00,481.1638419473933,22.1029825,250,455.82426287380684
2022-09-05 22:00:00-07:00,484.0763853076218,21.897793166666666,250,448.2000610990382
2022-09-05 23:00:00-07:00,483.6817616120902,21.82683416666667,250,445.2172208021682
2022-09-06 00:00:00-07:00,483.25727416800873,21.382258666666665,250,446.0845265441327
2022-09-06 01:00:00-07:00,485.8769523228599,21.2364245,250,445.79869911767713
2022-09-06 02:00:00-07:00,483.31356322504683,20.632734333333328,250,447.1190155211998
2022-09-06 03:00:00-07:00,480.76867432172486,20.036427833333327,250,451.28238954869613
2022-09-06 04:00:00-07:00,484.4208451921199,19.692599166666668,250,447.7364818765079
2022-09-06 05:00:00-07:00,481.2394737417698,19.305526500000006,250,446.8570284067621
2022-09-06 06:00:00-07:00,480.94026156400025,19.536368833333334,250,451.85821064787694
2022-09-06 07:00:00-07:00,484.78246104566017,19.883179333333327,250,461.05493113175766
2022-09-06 08:00:00-07:00,482.40247069244003,19.926198166666666,250,458.775271038095
2022-09-06 09:00:00-07:00,478.9156014700341,20.0280955,250,459.6850169120363
